# This is CartPole simulation from 07.07.2021 at time 14:39:43
# Done with git-revision: 37308b02c128aa805559d79a37964a4e7ffb9d90
#
# Length of experiment: 30 s
#
# Time intervals dt:
# Simulation: 0.002 s
# Controller update: 0.02 s
# Saving: 0.02 s
#
# Controller: mppi
#
# Parameters:
# m: 0.087
# M: 0.23
# L: 0.1975
# u_max: 6.21
# M_fric: 6.34
# J_fric: 0.00025
# v_max: 0.8
# TrackHalfLength: 0.198
# controlDisturbance: 0.0
# controlBias: 0.0
# sensorNoise: 0.0
# g: 9.81
# k: 1.3333333333333333
#
# Data:
time,angle,angleD,angleDD,angle_cos,angle_sin,position,positionD,positionDD,Q,u,target_position
0.0,0.0,0.10169915,-5.008722059984184,1.0,0.0,0.15058975,-0.000745631,-2.3067064936340387,-0.104652315,-0.6498909,0.15058974226959143
0.020000000000000004,0.0012352521,0.020021366,-3.4012578285768367,0.9999992,0.0012352518,0.15020616,-0.03850355,-1.579240791755704,-0.11051366,-0.6862898,0.15058974226959143
0.04000000000000002,0.0010927222,-0.035552617,-2.0629739434793914,0.9999994,0.0010927219,0.1491836,-0.06436411,-0.9619246567950278,-0.10910653,-0.67755157,0.15058974226959143
0.06000000000000004,5.143081e-05,-0.069432564,-1.0707336873814406,1.0,5.143081e-05,0.14774247,-0.08012591,-0.49494455458094244,-0.104105935,-0.64649785,0.15058974226959143
0.08000000000000006,-0.0015099813,-0.087269545,-0.41003043759714736,0.99999887,-0.0015099808,0.14606075,-0.08824662,-0.17541273317760467,-0.097913735,-0.60804427,0.15058974226959143
0.10000000000000007,-0.0033235394,-0.094471276,0.21766134965411565,0.99999446,-0.0033235333,0.14426768,-0.09113779,0.1315356747954811,-0.08693354,-0.53985727,0.15058974226959143
0.12000000000000009,-0.005181689,-0.091554,0.5547167730019158,0.9999866,-0.0051816655,0.14246584,-0.08900331,0.3051361419204616,-0.07682526,-0.47708488,0.15058974226959143
0.1400000000000001,-0.006928321,-0.083243005,0.23344287977169467,0.999976,-0.0069282656,0.14073446,-0.08402503,0.17433758284374495,-0.07753069,-0.48146558,0.15058974226959143
0.16000000000000011,-0.008560676,-0.08029836,0.44005543128353314,0.99996334,-0.008560572,0.13908173,-0.08118727,0.285613585541636,-0.069524914,-0.43174973,0.15058974226959143
0.18000000000000013,-0.010101729,-0.074080646,0.6122129855274739,0.999949,-0.010101558,0.13750355,-0.07652643,0.38016599293368475,-0.06041622,-0.37518474,0.15058974226959143
0.20000000000000015,-0.011491418,-0.065133944,0.7367866174917564,0.99993396,-0.011491165,0.13603371,-0.07031574,0.45134630456362473,-0.05078661,-0.31538486,0.15058974226959143
0.22000000000000017,-0.012682647,-0.054215148,0.7461740199160947,0.9999196,-0.0126823075,0.13469948,-0.062937416,0.467524100113132,-0.042453915,-0.26363882,0.15058974226959143
0.24000000000000019,-0.013654266,-0.043188807,0.7050109557265071,0.9999068,-0.013653841,0.1335154,-0.055291865,0.45825108192429426,-0.035007726,-0.21739799,0.15058974226959143
0.2600000000000002,-0.014412109,-0.032866146,0.5319626058424216,0.99989617,-0.01441161,0.13248277,-0.04779589,0.38608590332821285,-0.030559821,-0.1897765,0.15058974226959143
0.2800000000000002,-0.0149912685,-0.025395438,0.4372574157082676,0.99988765,-0.014990707,0.13158855,-0.041479696,0.34823127557508365,-0.025781715,-0.16010445,0.15058974226959143
0.3000000000000002,-0.01543624,-0.01949062,0.41443107420373193,0.99988085,-0.015435627,0.1308146,-0.03578192,0.34216434710819416,-0.020211192,-0.1255115,0.15058974226959143
0.32000000000000023,-0.015766824,-0.013969654,0.48102960002187095,0.9998757,-0.01576617,0.13015366,-0.030182282,0.37618410599447377,-0.012941968,-0.08036962,0.15058974226959143
0.34000000000000025,-0.015976358,-0.007359473,0.7385039145786758,0.9998724,-0.015975678,0.12961012,-0.024024315,0.4970049953301381,-0.0011998903,-0.0074513187,0.15058974226959143
0.36000000000000026,-0.01601245,0.0034826368,0.5297144177238644,0.9998718,-0.016011767,0.1292091,-0.015886156,0.4012876267498661,0.0028002083,0.017389294,0.15058974226959143
0.3800000000000003,-0.015864866,0.010944752,0.5660196023837271,0.9998742,-0.0158642,0.12895556,-0.009313392,0.41668020023935154,0.010195858,0.06331628,0.15058974226959143
0.4000000000000003,-0.015562003,0.019044513,0.4161400012097443,0.99987894,-0.015561375,0.12883593,-0.0024869647,0.3447471097945114,0.013907878,0.08636792,0.15058974226959143
0.4200000000000003,-0.015120803,0.024744615,0.5365152875809418,0.9998857,-0.015120227,0.12884133,0.0031630336,0.3959788715073618,0.021958318,0.13636115,0.15058974226959143
0.44000000000000034,-0.014546037,0.032475732,0.5901207470518813,0.9998942,-0.014545524,0.12896793,0.009653309,0.4151553548061803,0.02941502,0.18266729,0.15058974226959143
0.46000000000000035,-0.013807655,0.041162163,0.37567972609136524,0.9999047,-0.013807217,0.12922741,0.016459284,0.3092029127883841,0.031548195,0.19591428,0.15058974226959143
0.48000000000000037,-0.012929329,0.04642668,0.04687486743003768,0.99991643,-0.012928968,0.12960605,0.021531787,0.1491226432484471,0.029464988,0.18297757,0.15058974226959143
0.5000000000000003,-0.0119978,0.04639114,-0.02204084328573635,0.999928,-0.011997513,0.13006058,0.023983596,0.10822121292916133,0.030070912,0.18674037,0.15058974226959143
